,nums,labels
0,四百; 九百九十一,1
41387,百九十五; 九百六十三,1
41388,五百四十三; 六百九十七,1
41389,三百三十八; 五百五,1
41390,九百六十; 七百八十二,0
41391,二百六十; 三百七十,1
41392,四十二; 百二,1
41393,六百三十六; 四百二,0
41394,四百八十; 十二,0
41395,七百四十; 二百十,0
41396,五百四十; 九百八十四,1
41397,五百四十七; 八百五十二,1
41398,六百七十七; 七百五十九,1
41399,九百三十二; 八十二,0
41400,百三十五; 三百二十七,1
41401,五百五十; 八百九十六,1
41402,五百四十一; 五百六十五,1
41403,五百十六; 九百三十八,1
41404,二百二十二; 八百,1
41405,百九十; 二百十九,1
41406,二百十一; 五百八十一,1
41407,五百七十一; 五百十四,0
41408,八百六十二; 五百九十三,0
41409,三百五十; 五百七十四,1
41410,三百五; 百三十,0
41411,二十二; 三百七十,1
41412,百八十一; 九百九十三,1
41413,四百九十六; 九十五,0
41414,五百九十; 九百二十六,1
41415,六百五十九; 四百六十六,0
41416,三百九; 四百十四,1
41417,六百六十五; 八百十七,1
41418,百五十八; 六十三,0
41419,六百五十六; 四百三十四,0
41420,四百六; 七百十二,1
41421,五百八十六; 二百三十一,0
41422,二百三十四; 五十五,0
41423,四百六十七; 七百三十七,1
41424,百九; 九百六十一,1
41425,九百十九; 九百十八,0
41426,九百七十九; 七十四,0
41427,四百十三; 九百四十六,1
41428,四百二十; 三十一,0
41429,五百九十二; 七百七,1
41430,七百十九; 六百三十五,0
41431,三百六十五; 三百一,0
41432,三百六十九; 七百十九,1
41433,三十七; 六百八十五,1
41434,四百八十八; 四百六十九,0
41435,二百七十六; 七十一,0
41436,九百六十; 百七十七,0
41437,九百七; 九百三十七,1
41438,八百一; 九百六十九,1
41439,百; 六百十八,1
41440,九百七; 五百九,0
41441,九百五; 八百六十,0
41442,八十八; 二百七十二,1
41443,四百八十九; 四百八十三,0
41444,三百七十八; 四百,1
41445,三百三十八; 二百八,0
41446,七百九十四; 四百十五,0
41447,六百四十九; 三百十二,0
41448,九百四十九; 六百九十九,0
41449,二百六十七; 三百四十八,1
41450,千; 五十三,0
41451,九百七十七; 二百三十二,0
41452,九百十四; 三百二十七,0
41453,百七十二; 九百三十六,1
41454,六百八十五; 三百四十七,0
41455,六十; 九百三,1
41456,七百六十四; 二百三十四,0
41457,百八十八; 六百十八,1
41458,三百四; 九百七十八,1
41459,四百三十一; 三百三,0
41460,八百五十六; 百十三,0
41461,七百二十三; 八百二十,1
41462,二十五; 九百五十一,1
41463,三十七; 五百三十九,1
41464,百三十八; 三百四十四,1
41465,五百五; 二百一,0
41466,四百七十八; 三十六,0
41467,八百六十三; 六百六十,0
41468,四百三十九; 六百四十四,1
41469,六百四十六; 七百九十三,1
41470,三百; 五百七十二,1
41471,九百七十二; 五百七十四,0
41472,七百六十四; 四百十三,0
41473,百五十九; 四百十四,1
41474,九百八十一; 二百四十五,0
41475,七百三十四; 七百五十,1
41476,五百八十九; 二百十二,0
41477,七百五十二; 六百八十九,0
41478,九百五十九; 五百四十一,0
41479,七百十五; 八百八十一,1
41480,四百十三; 二百七十六,0
41481,二十六; 七百,1
41482,五十二; 八百三十七,1
41483,三百六十七; 八百九十七,1
41484,五百二十八; 八百七十四,1
41485,八百七; 二百九十三,0
41486,百九十; 八十七,0
41487,八百八十三; 三百四十八,0
41488,百十九; 百五十五,1
41489,七百十三; 九百七十七,1
41490,六百六十七; 四百一,0
41491,三百三十六; 三百三十九,1
41492,六百十; 九百九十三,1
41493,四百三十九; 百二十三,0
41494,五百五十二; 五百二十六,0
41495,七百三十; 八百六十七,1
41496,二百六十三; 三十九,0
41497,五百三十三; 五百七十八,1
41498,八; 九百七十四,1
41499,十五; 四百八十七,1
41500,二百五十五; 四百三十六,1
41501,八百二十; 五百四十二,0
41502,二百四十七; 八百七十二,1
41503,五百六十八; 二百三十,0
41504,三百三十二; 四十五,0
41505,三百二十一; 五百八十二,1
41506,六百六十三; 三百五十六,0
41507,五百四十; 四百十三,0
41508,百六十九; 四百八十六,1
41509,百三十二; 二百九十五,1
41510,三十五; 三百二十八,1
41511,百六十; 五百八,1
41512,百三十二; 二百九,1
41513,二十五; 六百一,1
41514,四百七十八; 四百七十五,0
41515,四百六十八; 百六十六,0
41516,三百二十三; 四百九十六,1
41517,七百七十一; 九百十五,1
41518,二百七十七; 九百五十九,1
41519,百十三; 九百九十五,1
41520,六百十一; 二百八十五,0
41521,二百六十三; 四百六十四,1
41522,八百七十六; 八百五十二,0
41523,七百五十; 八百三十五,1
41524,二百九十四; 三百十五,1
41525,二百六十五; 三百三十四,1
41526,六百十五; 六百六十一,1
41527,百六十八; 百九十六,1
41528,九百二十一; 五百十八,0
41529,四百九十二; 六十七,0
41530,百三十五; 三百,1
41531,八百七十七; 二十一,0
41532,七百四十四; 四百四十二,0
41533,五百八十三; 三百五十九,0
41534,百三十; 七百六十七,1
41535,四十九; 七百七十九,1
41536,百九十六; 七百四十三,1
41537,六百五十八; 百八十,0
41538,九百九十五; 八百八十四,0
41539,五百十四; 五十四,0
41540,九百二十七; 六十九,0
41541,八百十六; 四百六十七,0
41542,四百二十; 三百七十七,0
41543,六百八十五; 六百九十五,1
41544,二百六十三; 五百三十二,1
41545,七百八十四; 三百八十八,0
41546,百五十八; 七百五十三,1
41547,百四十九; 二百三十二,1
41548,三百六; 八百六十三,1
41549,三百四十; 百十一,0
41550,四百九十五; 八百六,1
41551,二百三十五; 九百六十七,1
41552,百六十一; 四百二十四,1
41553,七百七十六; 七十四,0
41554,四十七; 二百九十,1
41555,百七; 三百四十二,1
41556,五十四; 八百四十三,1
41557,七百八十七; 二百四十七,0
41558,七百二十四; 六,0
41559,四百二十六; 三百三十六,0
41560,二百四十; 四十八,0
41561,百七十七; 二百三十二,1
41562,七十一; 八百六十三,1
41563,四百五十七; 六百三十八,1
41564,百九十; 五十八,0
41565,六百九十二; 四百五十一,0
41566,四百五十四; 三百九十二,0
41567,八百六十四; 五百七十一,0
41568,二百五十七; 二百五十一,0
41569,九百五十二; 七百八十二,0
41570,二百八十; 六百七十七,1
41571,七百十一; 八百八十四,1
41572,四百三十四; 九百五十二,1
41573,六百十九; 二百六十九,0
41574,六百四十六; 五百六十九,0
41575,九百七十四; 九百三十六,0
41576,八百五十二; 九百十八,1
41577,五百一; 七百四十九,1
41578,四百八十五; 百七十,0
41579,七百九十八; 八百二十七,1
41580,三百八十五; 五百六十六,1
41581,五百八十三; 七百三十九,1
41582,七百三十三; 九百五十四,1
41583,五百二十七; 三百三十,0
41584,二百九十九; 九十三,0
41585,七百六十六; 四百十六,0
41586,六百六十一; 三百七十五,0
41587,七百四十; 五百十八,0
41588,百三十八; 八百六十六,1
41589,百二十二; 六百四十四,1
41590,六百四十五; 六百三十八,0
41591,五十二; 七百五十二,1
41592,八百五十七; 四百二,0
41593,五十六; 四百七十九,1
41594,八百七十三; 百二十三,0
41595,五百二十一; 六十九,0
41596,六百五十一; 三百三十,0
41597,三; 三百九十四,1
41598,三百九十二; 五百二十三,1
41599,八十七; 百十三,1
41600,三百十一; 百三十六,0
41601,三百六十八; 四百四十七,1
41602,三百六十五; 七百七十八,1
41603,百四十三; 八百七十二,1
41604,五十二; 九百二十九,1
41605,二百二十五; 六百五十三,1
41606,百四十三; 二百三十六,1
41607,七百八十二; 七百十九,0
41608,三百三十; 六百六十四,1
41609,七百二十一; 三百六,0
41610,六百三; 四百六十,0
41611,七百五十一; 百十一,0
41612,百五; 八百三十八,1
41613,七百五十; 七百八十二,1
41614,四百四十四; 五百五十五,1
41615,三十; 九百四十五,1
41616,七百十四; 五百五十四,0
41617,六百二十三; 四十四,0
41618,四百三十二; 五百三十五,1
41619,六十; 三百三十一,1
41620,二百三十一; 百五,0
41621,九百九十三; 六百二十一,0
41622,五百六十六; 二百七十六,0
41623,五百四十五; 五十,0
41624,八百六十六; 八百三十八,0
41625,二十一; 百五十六,1
41626,二百三十二; 三十,0
41627,六百六十; 百五十,0
41628,九百九十; 八百三十三,0
41629,八百四十七; 二百十六,0
41630,四百六十七; 四百八十二,1
41631,八百三十五; 八百十五,0
41632,五百五十四; 五百九十一,1
41633,九百四十八; 九百二十三,0
41634,八百八十一; 七百九十四,0
41635,八百五十四; 七百九十三,0
41636,八百三十七; 三十二,0
41637,二百九十七; 九百九十三,1
41638,四百四十五; 八百四十七,1
41639,百五十七; 八百六十,1
41640,六百五十七; 七十一,0
41641,七百二十七; 九百六十四,1
41642,五百四十五; 四百五十九,0
41643,三百三十二; 八百四十四,1
41644,百五十七; 六百六十二,1
41645,三百八十八; 九百十二,1
41646,九百三十六; 二百七十五,0
41647,六百九十; 九百四十一,1
41648,九百四十八; 三百,0
41649,九十; 六百七十,1
41650,九百八十二; 六百九十七,0
41651,八百四十二; 二百九十四,0
41652,百五十八; 百三十三,0
41653,九百四十八; 三百九十三,0
41654,三十三; 百九十七,1
41655,三百六十八; 七十二,0
41656,六百七十; 五百三十一,0
41657,四百五十; 六百,1
41658,六百三十六; 九十三,0
41659,六百三十九; 二百四十四,0
41660,三百一; 三百九十七,1
41661,七百九十七; 五百四十一,0
41662,七百六十; 六百九十,0
41663,六百四十八; 二百七十六,0
41664,七百二十四; 八百二,1
41665,七百七十一; 二百四,0
41666,九百九十; 七百四十三,0
41667,六百七十; 八百八十八,1
41668,六百五十二; 六百七十四,1
41669,九百三十二; 七百九十,0
41670,二百二十五; 四百四十一,1
41671,五百七十三; 九百四十三,1
41672,六十四; 七百三十五,1
41673,九百三十一; 五百五十九,0
41674,九百九十四; 六百六十三,0
41675,九百二十一; 百二,0
41676,四百八十五; 百九十二,0
41677,五百九十八; 三百三十二,0
41678,二百四十九; 百十八,0
41679,六百八; 五十九,0
41680,百二十; 三百五十,1
41681,百九十四; 五百七十,1
41682,四百八十一; 二百九十九,0
41683,三百二十五; 百六十五,0
41684,三百十; 七百六十一,1
41685,九十一; 八百八十六,1
41686,百十三; 七十六,0
41687,二百十三; 二百四十六,1
41688,六; 九百九十二,1
41689,八十一; 四百十一,1
41690,五百十三; 百六十四,0
41691,二百七; 三百四十八,1
41692,五百五十三; 七百二十八,1
41693,八百五十二; 五百四十五,0
41694,六百十八; 七百五十八,1
41695,九百六十四; 六百四十五,0
41696,五百九十; 三百八十七,0
41697,五百五十三; 二百四十五,0
41698,二百六十三; 九百六,1
41699,六百七十六; 七百五,1
41700,六百四十九; 七百四十九,1
41701,八百八十九; 九百五十,1
41702,八百六十二; 二百八十一,0
41703,九百; 八百二十六,0
41704,百十二; 十八,0
41705,七百九十三; 五十一,0
41706,九百六十四; 九百四十五,0
41707,三百三十四; 五百五,1
41708,五百二十一; 百七十八,0
41709,二百五十九; 四百二十一,1
41710,七百六十二; 五百九十八,0
41711,七百九十八; 十二,0
41712,百七十; 四十,0
41713,二百八十五; 四,0
41714,八百十一; 五百十九,0
41715,五百三十二; 九百三十七,1
41716,四百九十九; 百三十,0
41717,三百三十五; 三百五十九,1
41718,千; 八百七十三,0
41719,六百一; 百九十七,0
41720,五百三十; 百九十九,0
41721,四百九十七; 四百十三,0
41722,八百七十八; 九十,0
41723,四百六十四; 五十五,0
41724,百八十四; 七百,1
41725,二百七十五; 三百九,1
41726,五百六十一; 二百十,0
41727,四百十七; 四百二十七,1
41728,三百六十四; 九百五十,1
41729,二百九十四; 九百十二,1
41730,二百五十一; 四百三十,1
41731,百二十七; 五百三十四,1
41732,四百九十三; 八百八十七,1
41733,百八十四; 三十八,0
41734,十七; 四百八十六,1
41735,九百五; 八十二,0
41736,百六十二; 三百七十,1
41737,八十五; 四百二十四,1
41738,九百九十一; 八百十,0
41739,六十四; 七十,1
41740,三百十五; 六百六十二,1
41741,二百六十五; 百九十二,0
41742,七十八; 百八十一,1
41743,六百一; 九十二,0
41744,六百八; 四百五十三,0
41745,四百十九; 七百七十三,1
41746,八十四; 五百三十九,1
41747,五百五十八; 四百十二,0
41748,四百二十四; 七百十六,1
41749,六百十八; 四十一,0
41750,百二十二; 百三十二,1
41751,四百三十三; 百五十七,0
41752,二百八十四; 六百二十,1
41753,二百十三; 七百六十二,1
41754,四百九; 二百七十一,0
41755,二十五; 六十八,1
41756,四百六十九; 十八,0
41757,四百九十五; 百十,0
41758,五百三十二; 七百四十七,1
41759,五百九; 二百三,0
41760,六十八; 六百四十三,1
41761,二百二十二; 七百八十八,1
41762,百八十六; 二十五,0
41763,二十七; 三百十,1
41764,七百三十五; 四百二十二,0
41765,百八十九; 三百五十四,1
41766,六百七十; 百三十二,0
41767,二百三十三; 四百二十五,1
41768,七百五十六; 七百五十一,0
41769,九百三十二; 六十九,0
41770,五百十四; 八百三十五,1
