,nums,labels
0,八百七十三; 五百三十九,0
39392,九百六十五; 九百三十六,0
39393,七十; 八百九十五,1
39394,七百八十二; 七百十五,0
39395,八十八; 九百七,1
39396,五百六十; 六百六十五,1
39397,七百八十二; 五百四十八,0
39398,四百四十七; 九百六十一,1
39399,三百七十八; 八百九十三,1
39400,五百六十六; 八百五十六,1
39401,三百十一; 三百三十六,1
39402,四百八十五; 五十六,0
39403,八百七十一; 八百二十八,0
39404,三百六十五; 二百四十二,0
39405,二百八十五; 二百六十一,0
39406,九百四十五; 五百十六,0
39407,四百八十一; 二百三十六,0
39408,二百七十四; 六百三十九,1
39409,五百; 九百五十四,1
39410,七百八十七; 六百三十四,0
39411,百二十; 五百二十八,1
39412,五百四十五; 九百七十九,1
39413,二百八十六; 六百五十九,1
39414,五百十九; 五百十八,0
39415,六百五十四; 七百三十九,1
39416,五百四十二; 四百八十九,0
39417,二百三十三; 三百三十三,1
39418,四百七十二; 三百七十三,0
39419,六百十二; 二百三十五,0
39420,三百四十二; 九百二十七,1
39421,五百五十三; 六百六十四,1
39422,八百十三; 七百七十,0
39423,九百二十五; 三百八十八,0
39424,八百七十四; 三百三十八,0
39425,五百九十八; 百三十,0
39426,百八十一; 七百六十七,1
39427,七百三十二; 四百六十,0
39428,四百十一; 八百九,1
39429,二百三十八; 七百九十七,1
39430,四百七十; 五百八十四,1
39431,六百二十六; 七百七十九,1
39432,七十三; 二十九,0
39433,四百十九; 六百四十二,1
39434,二百二十三; 五百九十一,1
39435,六百九十五; 百二十四,0
39436,六百三十; 四百五,0
39437,百六十四; 四百四,1
39438,百五十四; 五百九十七,1
39439,百四十七; 四百六十三,1
39440,四百八十三; 六百二十,1
39441,五百七十四; 九百九十八,1
39442,五百八十二; 三百十六,0
39443,六十一; 四百七十六,1
39444,九百九十四; 七百二十四,0
39445,九百七十二; 三百六十八,0
39446,四百八十八; 六百二十七,1
39447,百四十六; 四百八十六,1
39448,二百八十九; 二百六十八,0
39449,三百九十七; 七百二十一,1
39450,二十九; 四十五,1
39451,七百四十三; 九百八十,1
39452,九百四十二; 二百七十八,0
39453,五百; 百二十五,0
39454,八十三; 三百九十八,1
39455,九百七十八; 六百一,0
39456,十八; 七百一,1
39457,四百八十七; 六十三,0
39458,八百二十九; 三百十六,0
39459,四百六十五; 八百八十二,1
39460,二百九十三; 三百三十四,1
39461,八百二十二; 四百八十五,0
39462,百三十八; 百三十三,0
39463,八百九十五; 五百七十七,0
39464,九百二十二; 五百六十九,0
39465,五百三; 七,0
39466,八百十七; 九百五十九,1
39467,二; 七百四十九,1
39468,五百六十二; 六百七十九,1
39469,百八十五; 六百五十九,1
39470,六百四十八; 六十四,0
39471,三百二十八; 三百五十六,1
39472,三百八十七; 九百二十八,1
39473,六百四十四; 三百三十五,0
39474,七百五十四; 八百十四,1
39475,五百十七; 七百四十四,1
39476,七百六十九; 九百九,1
39477,五百三十八; 六百八十,1
39478,九百四十八; 三百十九,0
39479,六百; 五百八十八,0
39480,五百六十二; 九百十九,1
39481,七百十八; 七十一,0
39482,九百四十二; 九十七,0
39483,百四十七; 五百二十九,1
39484,五百二十七; 六百二十八,1
39485,八百九十九; 四百十六,0
39486,八百九十八; 百三十一,0
39487,六百九十八; 三百九十一,0
39488,四百六十四; 十一,0
39489,九百三; 七百十三,0
39490,四百五十五; 九百七十四,1
39491,四百三十一; 七百四十,1
39492,七百八十八; 三百三十三,0
39493,五十八; 四百八十九,1
39494,七百八十九; 七百十六,0
39495,五百三; 七百六,1
39496,四百十一; 二百,0
39497,七百四十八; 七百八,0
39498,三百八十二; 五百四十八,1
39499,八百三十四; 六百二,0
39500,六百十九; 五百六十八,0
39501,百九十五; 五十二,0
39502,四百九十六; 九百四十七,1
39503,百二十五; 二百四十七,1
39504,四百九十五; 六百十五,1
39505,八百二十八; 二百三,0
39506,七百二十一; 百七十二,0
39507,二百七十三; 四百七十三,1
39508,百二十; 九百二十九,1
39509,七百七十; 四百四十六,0
39510,四百四十; 三百九十一,0
39511,四百七十八; 三百三十,0
39512,五百八十二; 三百六十五,0
39513,六百八十八; 六百七十四,0
39514,八百九; 六百八,0
39515,三百八十五; 八十三,0
39516,四百三十八; 五十七,0
39517,五百四十三; 七百二十一,1
39518,二百八十二; 四百五十二,1
39519,九百七十六; 六百四十一,0
39520,八百三十五; 七百二,0
39521,八百七十二; 八百二十六,0
39522,七百十; 八十八,0
39523,七百十九; 三百七十一,0
39524,七百二十二; 五百十三,0
39525,五百六十五; 百八十一,0
39526,四百六十八; 三百十七,0
39527,五百十五; 二百九十一,0
39528,七十八; 八百三十三,1
39529,五百五十三; 四百三十三,0
39530,二百五十四; 八百二十九,1
39531,九百三; 五百三十五,0
39532,四百十七; 六百二,1
39533,九百九十八; 六百五十三,0
39534,七十三; 二百三十五,1
39535,六; 三百四十五,1
39536,九百十六; 百十八,0
39537,八百四十三; 三百二,0
39538,百十九; 二百五十五,1
39539,四百六十六; 百五十六,0
39540,五百六; 四百七十二,0
39541,百九十九; 六十三,0
39542,百三十三; 四百四十一,1
39543,九百三十二; 百六十,0
39544,四百六十五; 四百七十五,1
39545,二百二; 二百十三,1
39546,三百三; 二百十八,0
39547,百三十九; 二百八十三,1
39548,五百七十三; 四百七,0
39549,九百二十; 九百九十五,1
39550,四百; 三百三十四,0
39551,五百九十三; 九百,1
39552,四十六; 七百八十八,1
39553,四百六十六; 二百三十六,0
39554,九百三十八; 九百九十八,1
39555,九十; 二百九十二,1
39556,百三十八; 五百九十九,1
39557,三百十八; 七百三十九,1
39558,四百七十七; 八百七十二,1
39559,六百五十五; 五百八,0
39560,二百六十八; 四百二十五,1
39561,百六十四; 五百二十九,1
39562,八百八十五; 五百九十八,0
39563,二百二; 二百五十五,1
39564,三百九十五; 二百五十二,0
39565,九百九十一; 八十七,0
39566,四百七十一; 四百九十二,1
39567,五百五十四; 二百十九,0
39568,三百五; 八百四十四,1
39569,四十二; 四百六,1
39570,八百九十二; 二百十三,0
39571,八百六十八; 四百十五,0
39572,百八十七; 九百八十一,1
39573,五百五十七; 二十五,0
39574,四百十一; 四十八,0
39575,四百九十六; 九百九,1
39576,五百二十五; 五十一,0
39577,九百六十七; 九百十七,0
39578,六百三十五; 百二十六,0
39579,六百四十四; 二百六十,0
39580,四百四十八; 九百九十八,1
39581,七百二十六; 五百六十九,0
39582,三百六; 三十五,0
39583,五十五; 四十七,0
39584,百十三; 百九十,1
39585,七百十一; 九十一,0
39586,百二十六; 五百九十五,1
39587,百十六; 七百四十七,1
39588,四百八十四; 百六十二,0
39589,九百八十五; 七百四十八,0
39590,四百七十八; 五百七十二,1
39591,三十六; 二百四十三,1
39592,四百四十一; 六十一,0
39593,九百八十八; 九百六,0
39594,九百四十四; 百三十五,0
39595,六百八十七; 七百八十六,1
39596,二百五十四; 二百四十五,0
39597,五; 六百十四,1
39598,六百三十七; 三百四十七,0
39599,七百六十二; 八百二十一,1
39600,九十一; 百九十二,1
39601,四百十一; 三百二十八,0
39602,八百三十; 四百七十五,0
39603,九百四十一; 三百十六,0
39604,五百五十七; 九百五十四,1
39605,九百六十八; 五百六十七,0
39606,二十一; 四百二十八,1
39607,三百九十一; 二百三,0
39608,六百九十一; 七百六十七,1
39609,五百七十二; 八百三十六,1
39610,八百八十一; 七百十八,0
39611,九百七十六; 三百六十一,0
39612,五百七十一; 四百八十三,0
39613,六百七十八; 七百八十二,1
39614,百八十五; 四百六十二,1
39615,三百四十八; 八百八十六,1
39616,四百二十八; 六百七十二,1
39617,三百; 五十九,0
39618,百七十九; 四百四十二,1
39619,七百七十三; 六百九十七,0
39620,四百二十六; 九百四十一,1
39621,五百三十三; 六百六十一,1
39622,五百九十八; 四百二十三,0
39623,九百三十三; 五百二十一,0
39624,二百十九; 四百七十七,1
39625,三百四十; 七百六十六,1
39626,九百二十八; 七十八,0
39627,三百四十九; 十九,0
39628,五百二十四; 二百三十四,0
39629,六十五; 百十三,1
39630,五百二十五; 四百五十,0
39631,三百十二; 六百六十七,1
39632,三百二十四; 五百四,1
39633,四百一; 九百八十一,1
39634,八百七十三; 二百六十六,0
39635,八百九十; 九百二十四,1
39636,七百六十六; 四百二十六,0
39637,八百八十三; 八百六十七,0
39638,九百七十五; 八百五十四,0
39639,二百四十三; 四百三十一,1
39640,九十九; 二百三十三,1
39641,三百; 百四十二,0
39642,七百九十一; 九百十一,1
39643,四百四; 百九,0
39644,八百七十五; 九百二十九,1
39645,九百十四; 八百三十八,0
39646,二百四十七; 七百六十四,1
39647,三百四十一; 九百六十六,1
39648,百七十八; 七百九十二,1
39649,三百八十七; 六百六十八,1
39650,四百二十; 五百十,1
39651,五百四十五; 五百九十四,1
39652,九百十四; 三百九十三,0
39653,五百四十一; 二百六十二,0
39654,八百七十四; 三百三十,0
39655,二百十七; 百四,0
39656,八百四十七; 二百五十七,0
39657,四百五十; 七百八十五,1
39658,百五十; 六百十九,1
39659,七百六; 百,0
39660,七百六十五; 五百十四,0
39661,七百四十三; 百六十六,0
39662,百九十六; 九十二,0
39663,四百八十一; 百,0
39664,二百二十一; 三百五十四,1
39665,七百六十九; 百十六,0
39666,八百五十三; 四百八十三,0
39667,百九十八; 四百九十九,1
39668,五百六十九; 十九,0
39669,九百十八; 百九,0
39670,八百十三; 三百五十二,0
39671,六百九十一; 七百四十五,1
39672,十六; 三十九,1
39673,三百十八; 七百十七,1
39674,三百二十三; 七百八,1
39675,二百七十五; 三百九十,1
39676,四百七十八; 二百七十一,0
39677,三百二十一; 八十九,0
39678,九百八十四; 七百九十四,0
39679,五百五十一; 八百三十一,1
39680,十八; 九百三十六,1
39681,八百七十六; 百八,0
39682,六百二十八; 三百六十九,0
39683,四十四; 二百四十一,1
39684,八百六十八; 七百五十六,0
39685,二百二十八; 六百六十九,1
39686,五百七十五; 二百二十二,0
39687,八百三十八; 百九十一,0
39688,七十三; 七百四,1
39689,二百九十一; 百六十五,0
39690,三百四十三; 七百四十三,1
39691,四百三十二; 四百七十七,1
39692,六百五十八; 六百五十三,0
39693,二百四十九; 六百六十七,1
39694,三百五十六; 八百九十五,1
39695,六百二十五; 八百八十九,1
39696,九百十八; 六百二十四,0
39697,百五十二; 二百十七,1
39698,九百八十六; 百六十七,0
39699,八百八十九; 四百七,0
39700,三百四十; 四百八,1
39701,九百十一; 四百九十八,0
39702,二十六; 六百八十一,1
39703,五十六; 二百二,1
39704,九百九十二; 六百三十六,0
39705,百五十五; 六百十四,1
39706,四百七十三; 四百二十九,0
39707,二百二十; 百三十三,0
39708,八十三; 六百九十二,1
39709,七十五; 八百二,1
39710,五百三十六; 七十四,0
39711,九百九十; 七百八十九,0
39712,八十五; 五百十三,1
39713,六百二十九; 七百二十六,1
39714,九十四; 五百四十,1
39715,七百八十四; 五百七十五,0
39716,三百三十一; 六百九十二,1
39717,三百三十九; 八百七十一,1
39718,五百九十一; 五百九十五,1
39719,二百五十六; 八十七,0
39720,五百八十九; 七十七,0
39721,六百八十四; 三百三十七,0
39722,二百七十三; 二百九十九,1
39723,百三十八; 百十三,0
39724,四百七十六; 五十三,0
39725,九百五十二; 五百八十二,0
39726,六百五十八; 三百四十三,0
39727,百四十八; 五百九十三,1
39728,五百六; 四百三十一,0
39729,四百十; 三百七十八,0
39730,五百三; 二百九十七,0
39731,八百二十二; 三百五十四,0
39732,二百六十一; 八百三十一,1
39733,四百三十二; 九百八十六,1
39734,七百七十六; 二百三十四,0
39735,五百三十六; 八百六十二,1
39736,六百十九; 六百十四,0
39737,二百七; 五百三十三,1
39738,三百四十六; 八百十,1
39739,三百二十; 九百六,1
39740,百六; 百二十九,1
39741,二百九十六; 五百五十九,1
39742,五百七十八; 二百九十九,0
39743,三百六十七; 五百二十九,1
39744,九百八十四; 七百三十一,0
39745,六百六十八; 七百八十九,1
39746,四百四十七; 七百十,1
39747,二百十五; 六百八十三,1
39748,六百四十; 七百二十二,1
39749,二百八十七; 四百八十六,1
39750,三百五; 三百四十五,1
39751,九百五十; 四十七,0
39752,三百九十六; 八百十七,1
39753,百六十二; 七百五十二,1
39754,百七十二; 五百三,1
39755,八百六; 六百六十八,0
39756,九百三十三; 二百九十二,0
39757,百九十四; 七百二十,1
39758,三百二十三; 二十八,0
39759,五百三十五; 五百九十五,1
39760,百二十二; 五百八十二,1
39761,三百九十二; 三百五十四,0
39762,九百四十五; 五百二十三,0
39763,七百六十七; 七百六十八,1
39764,六百六十七; 五百十五,0
39765,七百六十六; 百九十三,0
39766,八百六; 百二十一,0
39767,三百五十四; 四百十六,1
39768,五百四十三; 七百十六,1
39769,六百五十四; 八,0
39770,九百五十一; 百三十五,0
